ID,TITLE,ANSWER,Level,lex_score,grammar_score,dictation_score,reasons
169,#169 WFD,It is important to make clear notes while you are reading.,2,0,1,2,"lex=0(rare_avg=4.99: notes(4.84), reading(5.14)) | grammar=passive(is important) | dictation=long(11); dense(6)"
170,#170 WFD,It is really a comprehensive program covering both theory and practice.,2,0,0,2,"lex=0(rare_avg=4.41: comprehensive(4.36), covering(4.45)) | dictation=long(11); dense(6)"
172,#172 WFD,A rising population means more trees are cut down.,1,0,0,0,"lex=0(rare_avg=4.61: rising(4.52), trees(4.69))"
173,#173 WFD,It may not be possible to solve the problem easily.,1,0,1,0,"lex=0(rare_avg=4.67: solve(4.42), easily(4.91)) | grammar=modal(may)"
174,#174 WFD,There are three courses in our study programs.,1,0,0,0,"lex=0(rare_avg=4.68: courses(4.46), programs(4.90))"
175,#175 WFD,It was hard to anticipate how all the different characters would react.,2,0,1,1,"lex=0(rare_avg=3.95: anticipate(3.73), react(4.16)) | grammar=modal(would) | dictation=long(12)"
176,#176 WFD,It's confidence and it's optimism that I now have.,1,0,0,1,"lex=0(rare_avg=4.16: optimism(3.66), confidence(4.65)) | dictation=contraction"
177,#177 WFD,It's just a feeling of having tried something new and succeeded.,2,0,0,3,"lex=0(rare_avg=4.63: succeeded(4.14), feeling(5.13)) | dictation=contraction; long(11); dense(7)"
178,#178 WFD,Laws protect consumer rights and help to avoid market problems.,1,0,0,1,"lex=0(rare_avg=4.71: consumer(4.56), avoid(4.87)) | dictation=dense(8)"
179,#179 WFD,Lectures are the oldest and the most formal teaching method at university.,2,0,0,2,"lex=0(rare_avg=4.10: lectures(3.96), oldest(4.24)) | dictation=long(12); dense(6)"
180,#180 WFD,Most homebuyers receive a loan from the bank.,1,1,0,0,"lex=1(rare_avg=3.67: homebuyers(2.66), loan(4.68))"
181,#181 WFD,Let me give you an example to explain what I mean.,1,0,0,1,"lex=0(rare_avg=5.08: explain(4.89), example(5.27)) | dictation=long(11)"
182,#182 WFD,Antibiotics are agents that are effective in controlling the spread of bacteria.,2,0,0,2,"lex=0(rare_avg=3.96: antibiotics(3.74), controlling(4.17)) | dictation=long(12); dense(6)"
183,#183 WFD,Let me know if anyone struggles in the lab.,1,0,0,0,"lex=0(rare_avg=4.25: struggles(4.08), lab(4.42))"
184,#184 WFD,Library reference desks hold a lot of materials on academic history.,2,0,0,2,"lex=0(rare_avg=3.98: desks(3.39), academic(4.57)) | dictation=long(11); dense(8)"
185,#185 WFD,Researchers say many students feel stressed and it affects academic results.,2,0,0,2,"lex=0(rare_avg=4.17: affects(4.16), stressed(4.18)) | dictation=long(11); dense(9)"
186,#186 WFD,His appointment as Minister of Culture was seen as a demotion.,2,1,0,1,"lex=1(rare_avg=3.60: demotion(2.70), appointment(4.49)) | dictation=long(11)"
187,#187 WFD,The commission of funds supported by the authorities has raised an argument.,2,0,1,2,"lex=0(rare_avg=4.63: authorities(4.63), argument(4.64)) | grammar=perfect(has raised an argument) | dictation=long(12); dense(6)"
188,#188 WFD,"Making mistakes is fine, as long as you learn from them.",2,0,1,1,"lex=0(rare_avg=4.81: mistakes(4.45), learn(5.17)) | grammar=phrase(as long as) | dictation=long(11)"
189,#189 WFD,Many birds migrate to warmer areas for the winter.,1,1,0,1,"lex=1(rare_avg=3.59: migrate(3.43), warmer(3.76)) | dictation=dense(6)"
190,#190 WFD,Many toxins originate from plants or animals.,1,1,0,0,"lex=1(rare_avg=3.44: originate(3.37), toxins(3.50))"
191,#191 WFD,The financial market reacts wildly to political uncertainty.,1,1,0,1,"lex=1(rare_avg=3.64: reacts(3.57), wildly(3.71)) | dictation=dense(6)"
192,#192 WFD,Measuring personal experience of happiness is easier than you would think.,2,0,1,2,"lex=0(rare_avg=4.26: measuring(4.07), happiness(4.44)) | grammar=modal(would) | dictation=long(11); dense(6)"
195,#195 WFD,There will be a guest lecturer in the next class.,1,0,0,0,"lex=0(rare_avg=4.15: lecturer(3.72), guest(4.58))"
196,#196 WFD,Money and how it is paid can affect the motivation to work.,2,0,1,1,"lex=0(rare_avg=4.40: motivation(4.22), affect(4.59)) | grammar=passive(is paid) | dictation=long(12)"
197,#197 WFD,"Most critics agreed with the new theory, but a few disagreed.",1,0,0,1,"lex=0(rare_avg=3.94: disagreed(3.49), critics(4.39)) | dictation=long(11)"
198,#198 WFD,Most of the students have not considered this issue before.,1,0,1,0,"lex=0(rare_avg=5.16: considered(5.08), issue(5.23)) | grammar=perfect(have not considered)"
199,#199 WFD,Most of the theories were quite similar but a few critics disagreed.,2,1,0,1,"lex=1(rare_avg=3.85: disagreed(3.49), theories(4.22)) | dictation=long(12)"
200,#200 WFD,Most of these features were part of the previous system.,1,0,0,0,"lex=0(rare_avg=4.97: features(4.94), previous(5.00))"
201,#201 WFD,Most scientists believe that climate change threatens lives on the earth.,2,0,0,2,"lex=0(rare_avg=4.12: threatens(3.75), scientists(4.50)) | dictation=long(11); dense(7)"
202,#202 WFD,Feedback can be given in a variety of ways.,1,0,1,0,"lex=0(rare_avg=4.54: feedback(4.32), variety(4.75)) | grammar=passive(be given)"
203,#203 WFD,"To gain access to the facilities, student cards must be shown.",3,0,2,2,"lex=0(rare_avg=4.71: facilities(4.66), cards(4.76)) | grammar=modal(must); passive(be shown) | dictation=long(11); dense(6)"
204,#204 WFD,Most teaching staff make their lecture notes available online.,1,0,0,1,"lex=0(rare_avg=4.43: lecture(4.14), teaching(4.72)) | dictation=dense(7)"
205,#205 WFD,Most university teaching still takes place in lectures and seminars.,1,1,0,1,"lex=1(rare_avg=3.73: seminars(3.50), lectures(3.96)) | dictation=dense(6)"
206,#206 WFD,Mutually exclusive events can be described as either complementary or opposite.,2,1,1,2,"lex=1(rare_avg=3.62: complementary(3.56), mutually(3.68)) | grammar=passive(be described) | dictation=long(11); dense(7)"
207,#207 WFD,NASA has been at the forefront of deep space exploration.,3,1,2,0,"lex=1(rare_avg=3.86: forefront(3.52), exploration(4.19)) | grammar=passive(been at the forefront); perfect(has been)"
208,#208 WFD,It is necessary that literacy should be taught at secondary school.,3,0,2,1,"lex=0(rare_avg=4.21: literacy(3.90), secondary(4.53)) | grammar=modal(should); passive(be taught) | dictation=long(11)"
209,#209 WFD,Neurons are principally involved in chemical processes.,1,1,1,0,"lex=1(rare_avg=3.55: principally(3.40), neurons(3.71)) | grammar=passive(are principally involved)"
210,#210 WFD,Newspapers are supported primarily by the sale of advertising space.,1,0,1,1,"lex=0(rare_avg=4.37: newspapers(4.25), primarily(4.48)) | grammar=passive(are supported) | dictation=dense(6)"
211,#211 WFD,No more than four people can be in the lab at once.,1,0,0,1,"lex=0(rare_avg=4.97: lab(4.42), four(5.53)) | dictation=long(12)"
212,#212 WFD,Novelists write about the best things that they know.,1,0,0,0,"lex=0(rare_avg=4.02: novelists(3.01), write(5.03))"
213,#213 WFD,Nurses can specialize in clinical work or management.,1,1,0,0,"lex=1(rare_avg=3.71: specialize(3.28), nurses(4.14))"
214,#214 WFD,Observers waited nervously and bated their breath for the concert.,2,2,0,1,"lex=2(rare_avg=2.80: bated(2.33), nervously(3.27)) | dictation=dense(6)"
215,#215 WFD,Science is found everywhere in society today.,1,0,0,0,"lex=0(rare_avg=4.89: everywhere(4.66), science(5.12))"
216,#216 WFD,Easter Island is a small island in the southeastern Pacific Ocean.,2,1,0,1,"lex=1(rare_avg=3.89: southeastern(3.66), easter(4.12)) | dictation=long(11)"
217,#217 WFD,Practical experience is a vital part of legal training.,1,0,0,1,"lex=0(rare_avg=4.43: vital(4.38), practical(4.48)) | dictation=dense(6)"
218,#218 WFD,One of the election promises is to decrease the income tax.,2,0,0,2,"lex=0(rare_avg=4.21: decrease(4.17), promises(4.25)) | dictation=long(11); dense(6)"
219,#219 WFD,Organic food is considered to be free of chemicals.,1,0,1,0,"lex=0(rare_avg=4.29: chemicals(4.17), organic(4.40)) | grammar=passive(is considered)"
220,#220 WFD,All companies must have regular independent financial auditing.,3,0,2,0,"lex=0(rare_avg=4.09: auditing(3.26), independent(4.93)) | grammar=modal(must); modal_perfect(must have regular independent)"
221,#221 WFD,Organizational failure is considered from various perspectives in academic literature.,2,1,1,1,"lex=1(rare_avg=3.86: organizational(3.83), perspectives(3.89)) | grammar=passive(is considered) | dictation=dense(7)"
223,#223 WFD,"Our class will be divided into two groups: you will come with me, and the others will stay here.",2,0,1,2,"lex=0(rare_avg=4.79: divided(4.47), groups(5.12)) | grammar=passive(be divided) | dictation=long(19); dense(7)"
224,#224 WFD,"In the winter it gets harsh, but it won't be an issue since there is a heater.",2,1,0,3,"lex=1(rare_avg=3.84: heater(3.55), harsh(4.14)) | dictation=contraction; long(17); dense(7)"
225,#225 WFD,The company was established in London by two former colleagues.,1,0,1,0,"lex=0(rare_avg=4.60: colleagues(4.29), established(4.90)) | grammar=passive(was established)"
226,#226 WFD,Global warming is a threat to economic growth.,1,0,0,0,"lex=0(rare_avg=4.32: warming(4.05), threat(4.60))"
227,#227 WFD,Our professor is hosting the business development conference.,1,0,0,0,"lex=0(rare_avg=4.53: hosting(4.16), professor(4.90))"
228,#228 WFD,Computer science has become a popular university degree course.,1,0,0,1,"lex=0(rare_avg=4.96: degree(4.94), computer(4.97)) | dictation=dense(7)"
229,#229 WFD,Overcrowding and poor sanitation affected the lives of the majority of the population.,2,1,0,2,"lex=1(rare_avg=3.31: overcrowding(3.05), sanitation(3.57)) | dictation=long(13); dense(7)"
230,#230 WFD,Packaging is very important to attract intended buyers.,1,0,1,0,"lex=0(rare_avg=4.06: packaging(3.96), buyers(4.16)) | grammar=passive(is very important)"
231,#231 WFD,Packaging is very important to attract the attention of buyers.,1,0,1,0,"lex=0(rare_avg=4.06: packaging(3.96), buyers(4.16)) | grammar=passive(is very important)"
232,#232 WFD,Parents are financially responsible for their children right up until they reach adulthood.,2,1,0,2,"lex=1(rare_avg=3.79: adulthood(3.60), financially(3.98)) | dictation=long(13); dense(8)"
233,#233 WFD,Parents' talk to children tends to be simplified.,1,0,1,0,"lex=0(rare_avg=3.91: simplified(3.69), tends(4.12)) | grammar=passive(be simplified)"
234,#234 WFD,Participants are initially selected from a range of foundation subjects.,1,0,1,1,"lex=0(rare_avg=4.39: subjects(4.38), participants(4.40)) | grammar=passive(are initially selected) | dictation=dense(6)"
235,#235 WFD,Services are rapidly growing in parts of the global economy.,1,0,0,1,"lex=0(rare_avg=4.61: rapidly(4.34), economy(4.87)) | dictation=dense(6)"
236,#236 WFD,Peer group pressure has a significant effect on young people.,1,0,1,1,"lex=0(rare_avg=4.56: peer(4.14), significant(4.98)) | grammar=perfect(has a significant) | dictation=dense(7)"
237,#237 WFD,People with active lifestyles are less likely to die early or have major illnesses.,2,1,0,2,"lex=1(rare_avg=3.50: lifestyles(3.32), illnesses(3.67)) | dictation=long(14); dense(9)"
238,#238 WFD,Pets offer emotional support to sick and elderly people.,1,0,0,1,"lex=0(rare_avg=4.12: pets(4.08), elderly(4.15)) | dictation=dense(7)"
239,#239 WFD,More graduate training is often needed after university study is finished.,2,0,1,2,"lex=0(rare_avg=4.72: graduate(4.50), finished(4.94)) | grammar=passive(is often needed) | dictation=long(11); dense(7)"
240,#240 WFD,Good nutrition is crucial to general health and vitality.,1,1,0,1,"lex=1(rare_avg=3.75: vitality(3.41), nutrition(4.10)) | dictation=dense(6)"
241,#241 WFD,Please check the information on the website for the opening time.,2,0,0,2,"lex=0(rare_avg=5.02: opening(4.94), website(5.09)) | dictation=long(11); dense(6)"
242,#242 WFD,Tuition fees will vary according to the field of study.,1,0,0,1,"lex=0(rare_avg=4.11: tuition(3.97), vary(4.25)) | dictation=dense(6)"
243,#243 WFD,Please make sure you correctly cited all the necessary materials.,1,0,0,1,"lex=0(rare_avg=4.25: correctly(4.21), cited(4.29)) | dictation=dense(7)"
245,#245 WFD,Please note that the college laboratory will be closed for cleaning next week.,2,0,1,2,"lex=0(rare_avg=4.35: laboratory(4.31), cleaning(4.39)) | grammar=passive(be closed) | dictation=long(13); dense(8)"
246,#246 WFD,"Please note, submission deadlines are only negotiable in exceptional circumstances.",1,1,0,1,"lex=1(rare_avg=3.30: negotiable(3.22), deadlines(3.38)) | dictation=dense(7)"
247,#247 WFD,Please remember to bring a highlighter and your textbook to class next Thursday.,2,1,0,2,"lex=1(rare_avg=3.30: highlighter(2.83), textbook(3.77)) | dictation=long(13); dense(7)"
248,#248 WFD,Science and technology are good for the global economy.,1,0,0,0,"lex=0(rare_avg=4.91: economy(4.87), global(4.95))"
249,#249 WFD,My loan has been approved by the bank.,3,0,2,0,"lex=0(rare_avg=4.66: approved(4.64), loan(4.68)) | grammar=passive(been approved); perfect(has been approved)"
250,#250 WFD,Please work with each other to build monolithic statues.,1,1,0,0,"lex=1(rare_avg=3.33: monolithic(3.00), statues(3.65))"
251,#251 WFD,Politics is not usually a safe topic of conversation.,1,0,0,0,"lex=0(rare_avg=4.62: topic(4.49), conversation(4.75))"
252,#252 WFD,Effective presenters make eye contact with the audience.,1,0,0,1,"lex=0(rare_avg=4.02: presenters(3.31), audience(4.73)) | dictation=dense(6)"
253,#253 WFD,Potential customers can see what employees say online.,1,0,0,1,"lex=0(rare_avg=4.79: customers(4.78), employees(4.81)) | dictation=dense(6)"
254,#254 WFD,Practicing time-restricted eating a few times a week can be both feasible and healthy.,2,1,0,2,"lex=1(rare_avg=3.86: feasible(3.72), practicing(3.99)) | dictation=long(14); dense(8)"
255,#255 WFD,Preparation is important to avoid mishaps in the lab.,1,1,1,0,"lex=1(rare_avg=3.59: mishaps(2.86), preparation(4.32)) | grammar=passive(is important)"
256,#256 WFD,Presidential elections are held once every four years.,1,0,1,0,"lex=0(rare_avg=4.59: presidential(4.52), elections(4.66)) | grammar=passive(are held)"
257,#257 WFD,Public perception about biotechnology is crucial for developing scientific consensus.,1,1,0,1,"lex=1(rare_avg=3.76: biotechnology(3.42), consensus(4.10)) | dictation=dense(7)"
258,#258 WFD,Radio is one of the most popular forms of entertainment throughout the world.,2,0,0,2,"lex=0(rare_avg=4.67: entertainment(4.60), forms(4.73)) | dictation=long(13); dense(7)"
259,#259 WFD,Financial literacy should be taught at secondary school.,3,0,2,0,"lex=0(rare_avg=4.21: literacy(3.90), secondary(4.53)) | grammar=modal(should); passive(be taught)"
260,#260 WFD,Read the first section before the next meeting.,1,0,0,0,"lex=0(rare_avg=5.08: section(5.00), meeting(5.15))"
261,#261 WFD,Read the student safety instructions before using any equipment in the workshops.,2,0,0,2,"lex=0(rare_avg=4.12: workshops(3.88), instructions(4.37)) | dictation=long(12); dense(7)"
262,#262 WFD,"Recession triggers exciting creativity, according to public wisdom.",1,1,0,1,"lex=1(rare_avg=3.73: triggers(3.61), recession(3.85)) | dictation=dense(7)"
263,#263 WFD,Relative humidity is the amount of moisture that the air can hold.,2,1,1,2,"lex=1(rare_avg=3.87: humidity(3.83), moisture(3.90)) | grammar=passive(is the amount) | dictation=long(12); dense(6)"
264,#264 WFD,Relevant materials are reserved in the library.,1,0,1,0,"lex=0(rare_avg=4.39: reserved(4.18), relevant(4.61)) | grammar=passive(are reserved)"
265,#265 WFD,Remember to sign the attendance register before leaving the lecture hall.,2,0,0,2,"lex=0(rare_avg=4.15: lecture(4.14), attendance(4.17)) | dictation=long(11); dense(7)"
266,#266 WFD,"Remember, the gifts purchased by children should feature a striped pattern.",2,0,1,2,"lex=0(rare_avg=3.96: striped(3.54), gifts(4.38)) | grammar=modal(should) | dictation=long(11); dense(7)"
267,#267 WFD,"Remember, the prestigious election of stewardship has strict eligibility criteria.",1,1,0,1,"lex=1(rare_avg=3.49: stewardship(3.22), eligibility(3.75)) | dictation=dense(7)"
269,#269 WFD,Review all your sources before drawing any definitive conclusions.,1,0,0,0,"lex=0(rare_avg=3.90: definitive(3.80), conclusions(4.00))"
270,#270 WFD,Weather forecasting is becoming more accurate than before.,1,0,0,0,"lex=0(rare_avg=4.02: forecasting(3.47), accurate(4.57))"
271,#271 WFD,Rising sales figures mean a rise in demand.,1,0,0,1,"lex=0(rare_avg=4.62: rising(4.52), figures(4.73)) | dictation=dense(6)"
272,#272 WFD,The development has a great negative impact on the environment.,1,0,0,0,"lex=0(rare_avg=4.83: negative(4.79), environment(4.87))"
