ID,TITLE,ANSWER,Level,lex_score,grammar_score,dictation_score,reasons
166,#166 RS,Another example is an electric bus with an open bottom that allows cars to drive underneath.,2,0,0,2,"lex=0(rare_avg=4.38: underneath(4.08), allows(4.67)) | dictation=long(16); dense(10)"
167,#167 RS,It's important that humans dispose of their waste in appropriate ways.,2,0,0,3,"lex=0(rare_avg=4.07: dispose(3.53), humans(4.61)) | dictation=contraction; long(11); dense(7)"
168,#168 RS,The study showed that people's moods can be affected by news and weather reports.,2,0,1,3,"lex=0(rare_avg=4.00: moods(3.37), affected(4.64)) | grammar=passive(be affected) | dictation=contraction; long(14); dense(8)"
169,#169 RS,"Basically, marketing is about making people want to buy.",1,0,0,1,"lex=0(rare_avg=4.71: basically(4.63), marketing(4.78)) | dictation=dense(6)"
170,#170 RS,All students are encouraged to vote in the forthcoming elections.,1,0,1,0,"lex=0(rare_avg=4.04: forthcoming(3.75), encouraged(4.32)) | grammar=passive(are encouraged)"
171,#171 RS,"Spending quality time together is important for most families but unfortunately, it's not always possible to do so.",2,0,1,3,"lex=0(rare_avg=4.67: unfortunately(4.62), spending(4.71)) | grammar=passive(is important) | dictation=contraction; long(18); dense(9)"
172,#172 RS,"Generally, consumers don't trust advertisements.",1,0,0,1,"lex=0(rare_avg=4.07: advertisements(3.75), consumers(4.39)) | dictation=contraction"
173,#173 RS,"Even in big companies, some bad decisions have been attributed to group conformity.",3,1,2,2,"lex=1(rare_avg=3.62: conformity(3.20), attributed(4.05)) | grammar=passive(been attributed); perfect(have been attributed) | dictation=long(13); dense(7)"
174,#174 RS,"Nowadays, boys and girls still often conform to gender stereotypes.",2,1,0,2,"lex=1(rare_avg=3.60: conform(3.53), stereotypes(3.68)) | dictation=list_enum; dense(7)"
175,#175 RS,We know that sleep is essential for a normal life.,1,0,0,0,"lex=0(rare_avg=4.81: essential(4.61), normal(5.01))"
176,#176 RS,Sleep science is a very active area of research.,1,0,0,0,"lex=0(rare_avg=4.99: active(4.93), sleep(5.05))"
177,#177 RS,She had a great exhibition last year.,1,0,0,0,"lex=0(rare_avg=5.12: exhibition(4.37), last(5.86))"
178,#178 RS,"Even now, scientists still don't know whether animals dream while they sleep.",2,0,0,3,"lex=0(rare_avg=4.67: scientists(4.50), animals(4.84)) | dictation=contraction; long(12); dense(8)"
179,#179 RS,Before electric lighting adults generally slept about nine or ten hours per night.,2,0,0,2,"lex=0(rare_avg=4.23: slept(4.18), lighting(4.29)) | dictation=long(13); dense(10)"
180,#180 RS,Would you like to come to the gallery with me?,1,0,1,0,"lex=0(rare_avg=5.13: gallery(4.49), come(5.78)) | grammar=modal(would)"
181,#181 RS,The school should be spending all of that money to construct a new science library.,2,0,1,2,"lex=0(rare_avg=4.34: construct(3.98), spending(4.71)) | grammar=modal(should) | dictation=long(15); dense(7)"
182,#182 RS,Conformity to the wrong group can be rather dangerous.,1,0,0,0,"lex=0(rare_avg=4.00: conformity(3.20), dangerous(4.79))"
183,#183 RS,New timetables will be posted on the student noticeboard.,3,2,1,0,"lex=2(rare_avg=2.28: noticeboard(1.78), timetables(2.78)) | grammar=passive(be posted)"
184,#184 RS,Parents try to influence their children by using toys and other incentives.,2,0,0,2,"lex=0(rare_avg=4.06: incentives(3.88), toys(4.25)) | dictation=long(12); dense(7)"
185,#185 RS,"In the Middle Ages, a disease caused the world population to fall.",1,0,0,1,"lex=0(rare_avg=4.89: caused(4.88), disease(4.90)) | dictation=long(12)"
186,#186 RS,Students can avoid viruses by eating lots of fruits and vegetables.,2,0,0,2,"lex=0(rare_avg=3.90: viruses(3.73), fruits(4.07)) | dictation=long(11); dense(7)"
187,#187 RS,This will make the tutoring session really slow.,1,0,0,0,"lex=0(rare_avg=3.96: tutoring(3.20), session(4.72))"
188,#188 RS,Our lecture on robotic engineering takes place on Tuesday.,1,1,0,0,"lex=1(rare_avg=3.84: robotic(3.54), lecture(4.14))"
189,#189 RS,Email increases the chances of miscommunication.,1,1,0,0,"lex=1(rare_avg=3.58: miscommunication(2.70), increases(4.46))"
190,#190 RS,"Surprisingly, some people actually enjoy watching advertisements on television.",1,0,0,1,"lex=0(rare_avg=3.92: advertisements(3.75), surprisingly(4.09)) | dictation=dense(7)"
191,#191 RS,Next week's assignment will be similar to last week's.,1,0,0,2,"lex=0(rare_avg=4.05: week's(4.05), week's(4.05)) | dictation=contraction; dense(6)"
192,#192 RS,The gallery has shown many Chinese paintings.,1,0,1,0,"lex=0(rare_avg=4.35: paintings(4.20), gallery(4.49)) | grammar=perfect(has shown)"
193,#193 RS,He studied for many years with an expert painter.,1,0,0,0,"lex=0(rare_avg=4.21: painter(3.93), studied(4.49))"
194,#194 RS,Many of my friends say they want to leave home to study overseas but I wouldn't.,2,0,0,3,"lex=0(rare_avg=4.73: overseas(4.29), wouldn't(5.18)) | dictation=contraction; long(16); dense(9)"
195,#195 RS,Some species of birds can sleep while they are flying.,1,0,0,0,"lex=0(rare_avg=4.65: birds(4.60), flying(4.71))"
196,#196 RS,"Rather unfortunately, ads sometimes give misleading information rather than informing.",2,1,1,1,"lex=1(rare_avg=3.74: informing(3.58), misleading(3.90)) | grammar=phrase(rather than) | dictation=dense(9)"
197,#197 RS,It isn't certain whether or not other animals dream.,1,0,0,1,"lex=0(rare_avg=4.88: animals(4.84), dream(4.91)) | dictation=contraction"
198,#198 RS,The meeting will take place in the main auditorium.,1,0,0,0,"lex=0(rare_avg=4.33: auditorium(3.51), meeting(5.15))"
199,#199 RS,We should attempt to lower the amount of traffic on the roads.,2,0,1,1,"lex=0(rare_avg=4.70: roads(4.55), attempt(4.85)) | grammar=modal(should) | dictation=long(12)"
201,#201 RS,"To start your visit, I'm just going to give you a brief account of the history of the museum.",2,0,0,3,"lex=0(rare_avg=4.62: brief(4.52), museum(4.71)) | dictation=contraction; long(19); dense(8)"
202,#202 RS,"By the way, if you want more information about any of the trips, have a look in the student newspaper.",2,0,0,3,"lex=0(rare_avg=4.42: trips(4.23), newspaper(4.60)) | dictation=list_enum; long(20); dense(7)"
203,#203 RS,"In front of us is the car park, as you can see, and to the left, by the entry gate, is the Gift Shop.",2,0,0,3,"lex=0(rare_avg=4.57: gate(4.47), entry(4.67)) | dictation=list_enum; long(24); dense(7)"
204,#204 RS,"In the top left corner is the Grinding Shop, where the tools were sharpened and finished.",3,1,2,2,"lex=1(rare_avg=3.83: sharpened(3.07), tools(4.59)) | grammar=passive(were sharpened and finished); relative(where) | dictation=long(16); dense(6)"
205,#205 RS,Most teaching staff make their lecture notes available online.,1,0,0,1,"lex=0(rare_avg=4.43: lecture(4.14), teaching(4.72)) | dictation=dense(7)"
206,#206 RS,There will be a conference here next summer on using the web for academic research.,2,0,0,2,"lex=0(rare_avg=4.66: academic(4.57), web(4.74)) | dictation=long(15); dense(7)"
207,#207 RS,Successful applicants will work with a large team of researchers.,1,0,0,1,"lex=0(rare_avg=4.17: applicants(3.94), researchers(4.39)) | dictation=dense(6)"
208,#208 RS,Higher numbers of patients were infected than in previous outbreaks of the illness.,2,1,1,2,"lex=1(rare_avg=3.74: outbreaks(3.35), infected(4.13)) | grammar=passive(were infected) | dictation=long(13); dense(7)"
209,#209 RS,The final year will consist of four taught courses and one project.,2,0,0,2,"lex=0(rare_avg=4.20: consist(3.94), courses(4.46)) | dictation=long(12); dense(8)"
210,#210 RS,He started his tutorial presentation right on time.,1,0,0,0,"lex=0(rare_avg=4.05: tutorial(3.80), presentation(4.31))"
211,#211 RS,They have enough work to keep them going.,1,0,0,0,"lex=0(rare_avg=5.60: enough(5.54), keep(5.66))"
212,#212 RS,Newspapers are supported primarily by the sale of advertising space.,1,0,1,1,"lex=0(rare_avg=4.37: newspapers(4.25), primarily(4.48)) | grammar=passive(are supported) | dictation=dense(6)"
213,#213 RS,"Sydney is Australia's largest city, chief port and cultural center.",1,0,0,2,"lex=0(rare_avg=4.63: sydney(4.53), port(4.73)) | dictation=contraction; dense(7)"
214,#214 RS,I'm going to be late for my next class.,1,0,0,1,"lex=0(rare_avg=5.35: late(5.34), class(5.36)) | dictation=contraction"
215,#215 RS,And they might only breathe twice an hour.,1,0,1,0,"lex=0(rare_avg=4.55: breathe(4.26), twice(4.84)) | grammar=modal(might)"
216,#216 RS,The competency of language in the assignment is to use more formal words.,2,1,0,2,"lex=1(rare_avg=3.72: competency(3.27), assignment(4.18)) | dictation=long(13); dense(6)"
217,#217 RS,Modern Thanksgiving was first officially established in all states in 1863,2,0,1,2,"lex=0(rare_avg=4.71: officially(4.53), established(4.90)) | grammar=passive(was first officially established) | dictation=number; long(11)"
218,#218 RS,The plan is to phase out all cars with internal combustion engines by 2050.,2,0,0,3,"lex=0(rare_avg=3.96: combustion(3.57), engines(4.35)) | dictation=number; long(14); dense(6)"
219,#219 RS,And it's hard to take out the pollutants.,1,0,0,1,"lex=0(rare_avg=4.41: pollutants(3.29), hard(5.53)) | dictation=contraction"
220,#220 RS,"Every carmaker in Europe has been on the block, because of their dependence on diesel.",3,2,1,1,"lex=2(rare_avg=2.95: carmaker(2.23), dependence(3.66)) | grammar=perfect(has been) | dictation=long(15)"
221,#221 RS,English is expanding as a lingua-franca but not as a mother tongue.,2,2,0,2,"lex=2(rare_avg=2.71: franca(2.66), lingua(2.76)) | dictation=long(12); dense(6)"
222,#222 RS,The future of English is in the hands of countries where non-native speakers live.,2,0,1,2,"lex=0(rare_avg=4.46: speakers(4.24), native(4.69)) | grammar=relative(where) | dictation=long(14); dense(7)"
223,#223 RS,This argument relies on huge advances in computer translation and speech recognition.,2,0,0,2,"lex=0(rare_avg=3.95: relies(3.81), advances(4.08)) | dictation=long(12); dense(8)"
224,#224 RS,An interesting feature of the show is that the performers are so young — the youngest is only fourteen.,2,1,1,2,"lex=1(rare_avg=3.88: performers(3.88), fourteen(3.88)) | grammar=passive(is only fourteen) | dictation=long(19); dense(7)"
225,#225 RS,"The puppets perform comedy routines, and there is some terrific formation dancing.",2,1,0,2,"lex=1(rare_avg=3.45: puppets(3.40), routines(3.50)) | dictation=long(12); dense(7)"
226,#226 RS,"When going to Blue National Park, you cannot afford to miss the amazing wildlife.",2,0,0,2,"lex=0(rare_avg=4.45: wildlife(4.33), afford(4.57)) | dictation=long(14); dense(6)"
227,#227 RS,I know most of you come to the National Park for Mt. Field.,1,0,0,1,"lex=0(rare_avg=5.94: come(5.78), know(6.10)) | dictation=long(13)"
228,#228 RS,The wheelchair-accessible trail to Russell Falls is the most popular track in the park.,2,0,0,2,"lex=0(rare_avg=4.02: wheelchair(3.86), accessible(4.18)) | dictation=long(14); dense(6)"
229,#229 RS,Change in the workplace can be quite tricky,1,0,0,0,"lex=0(rare_avg=4.00: tricky(3.96), workplace(4.04))"
230,#230 RS,And that creates difficult situations for people.,1,0,0,0,"lex=0(rare_avg=4.38: creates(4.28), situations(4.47))"
231,#231 RS,During times of change they should be thinking not only about the strain on their staff.,2,0,1,1,"lex=0(rare_avg=4.62: strain(4.15), staff(5.08)) | grammar=modal(should) | dictation=long(16)"
232,#232 RS,"Today, we are going to move on to the next chapter: volcanoes.",2,0,0,2,"lex=0(rare_avg=4.00: volcanoes(3.34), chapter(4.65)) | dictation=long(12); dense(6)"
233,#233 RS,Volcanoes have played a key role in forming and modifying the earth.,2,1,1,2,"lex=1(rare_avg=3.37: volcanoes(3.34), modifying(3.39)) | grammar=perfect(have played) | dictation=long(12); dense(7)"
234,#234 RS,Most of American volcanoes are hidden under the seas.,1,1,1,0,"lex=1(rare_avg=3.63: volcanoes(3.34), seas(3.93)) | grammar=passive(are hidden)"
235,#235 RS,"At night, sailors in the Mediterranean can see the glow from the fiery molten material that is thrown into the air.",2,1,1,2,"lex=1(rare_avg=3.45: molten(3.33), fiery(3.57)) | grammar=passive(is thrown) | dictation=long(21); dense(9)"
236,#236 RS,This office is highly associated with your academic life on campus.,2,0,1,2,"lex=0(rare_avg=4.54: campus(4.51), academic(4.57)) | grammar=passive(is highly associated) | dictation=long(11); dense(6)"
237,#237 RS,"First of all, courses are listed on our website before registration.",2,0,1,1,"lex=0(rare_avg=4.39: registration(4.32), courses(4.46)) | grammar=passive(are listed) | dictation=long(11)"
238,#238 RS,"This is a chance to take a risk, try something new and something that you like.",2,0,0,2,"lex=0(rare_avg=5.15: risk(5.05), chance(5.26)) | dictation=long(16); dense(8)"
239,#239 RS,You should pre-select three to four courses that you are interested in taking.,3,0,2,2,"lex=0(rare_avg=4.46: select(4.45), courses(4.46)) | grammar=modal(should); passive(are interested) | dictation=long(13); dense(7)"
240,#240 RS,There is no guarantee that you will get your first choice.,1,0,0,1,"lex=0(rare_avg=4.76: guarantee(4.44), choice(5.08)) | dictation=long(11)"
241,#241 RS,You must be willing to accept any of the choices you selected.,2,0,1,1,"lex=0(rare_avg=4.57: choices(4.46), selected(4.68)) | grammar=modal(must) | dictation=long(12)"
242,#242 RS,What should I do in order to open a bank account?,3,0,2,1,"lex=0(rare_avg=5.19: bank(5.16), account(5.21)) | grammar=phrase(in order to); modal(should) | dictation=long(11)"
243,#243 RS,Only those who are over 18 years of age are eligible to open a bank account in our bank.,2,0,1,3,"lex=0(rare_avg=4.72: eligible(4.29), bank(5.16)) | grammar=relative(who) | dictation=number; long(19); dense(7)"
244,#244 RS,Enrollment in classes is supposed to be completed via the university records system.,2,0,1,2,"lex=0(rare_avg=4.34: enrollment(3.92), classes(4.77)) | grammar=passive(is supposed) | dictation=long(13); dense(8)"
245,#245 RS,"If you want to sell your book, it must have a bibliography.",2,0,1,1,"lex=0(rare_avg=4.40: bibliography(3.82), sell(4.98)) | grammar=modal(must) | dictation=long(12)"
246,#246 RS,"This brought about the tremendous change in the environment, with the sea level rising and creeping steadily inland.",2,1,0,2,"lex=1(rare_avg=3.69: creeping(3.55), inland(3.83)) | dictation=long(18); dense(10)"
247,#247 RS,New shores were formed and totally different creatures would have been washed up onto the shores.,3,1,3,2,"lex=1(rare_avg=3.77: shores(3.77), shores(3.77)) | grammar=modal(would); passive(were formed); modal_perfect(would have been washed) | dictation=long(16); dense(9)"
248,#248 RS,At the end of the ice age there would have been enormous changes in animal and plant life.,3,0,2,2,"lex=0(rare_avg=4.53: enormous(4.25), animal(4.81)) | grammar=modal(would); modal_perfect(would have been) | dictation=long(18); dense(8)"
249,#249 RS,There are various approaches to plagiarism across different university departments.,1,1,0,1,"lex=1(rare_avg=3.71: plagiarism(3.23), departments(4.20)) | dictation=dense(7)"
250,#250 RS,Psychology relies on scientific methods to investigate questions and arrive at conclusions.,2,0,0,2,"lex=0(rare_avg=3.91: relies(3.81), conclusions(4.00)) | dictation=long(12); dense(8)"
251,#251 RS,Psychologists use a range of techniques to study the human mind and behavior.,2,0,0,2,"lex=0(rare_avg=4.04: psychologists(3.56), techniques(4.51)) | dictation=long(13); dense(8)"
252,#252 RS,There's been far more research on conventional crime and far more data is available.,2,0,0,3,"lex=0(rare_avg=4.57: conventional(4.25), crime(4.89)) | dictation=contraction; long(14); dense(8)"
253,#253 RS,"There are several reasons for this lack of interest in corporate crime, compared with other types of crime.",2,0,0,2,"lex=0(rare_avg=4.74: corporate(4.64), types(4.85)) | dictation=long(18); dense(9)"
254,#254 RS,When we look at the effects of corporate crime we may find it's very difficult to assess the costs.,2,0,1,3,"lex=0(rare_avg=4.36: assess(4.07), corporate(4.64)) | grammar=modal(may) | dictation=contraction; long(19); dense(9)"
255,#255 RS,Let's look at the economic costs first.,1,0,0,1,"lex=0(rare_avg=5.03: costs(4.96), economic(5.10)) | dictation=contraction"
256,#256 RS,Trade finance is an important part of the business.,1,0,1,0,"lex=0(rare_avg=4.88: finance(4.65), trade(5.12)) | grammar=passive(is an important)"
257,#257 RS,Export trade finance companies or agencies also provide information and support for export working capital.,2,0,0,2,"lex=0(rare_avg=4.24: export(4.24), export(4.24)) | dictation=long(15); dense(11)"
